gridg0,grid_label,total_checklists,wetland_checklists,non_wetland_checklists,wetland_proportion,mean_wetland_probability,n_timegroups,wetland_timegroups
238828,non-wetland,1,0,1,0.0,0.0033333334,1,
238833,non-wetland,3,0,3,0.0,0.0022222223333333334,1,
238835,non-wetland,5,0,5,0.0,0.040312551200000005,1,
238836,non-wetland,2,0,2,0.0,0.298506015,2,
238837,non-wetland,1,0,1,0.0,0.35016337,1,
238839,wetland,1,1,0,1.0,0.5758543,1,2025
238841,non-wetland,2,0,2,0.0,0.0045,2,
238842,non-wetland,2,0,2,0.0,0.00808373225,1,
238843,wetland,13,3,10,0.23076923076923078,0.18877948698438463,4,2025
238844,non-wetland,2,0,2,0.0,0.0332715515,1,
238856,non-wetland,1,0,1,0.0,0.18315008,1,
238857,non-wetland,1,0,1,0.0,0.023834033,1,
238858,non-wetland,1,0,1,0.0,0.03623485,1,
238860,non-wetland,1,0,1,0.0,0.023333333,1,
238861,non-wetland,9,2,7,0.2222222222222222,0.17841794723211113,3,
238862,non-wetland,2,0,2,0.0,0.094645695,1,
238863,non-wetland,1,0,1,0.0,0.0004516135,1,
238866,non-wetland,1,0,1,0.0,0.27125692,1,
238867,non-wetland,1,0,1,0.0,0.0,1,
238869,wetland,10,4,6,0.4,0.3382582771,2,2024
238870,wetland,9,3,6,0.3333333333333333,0.24182338885333335,5,2018
238871,non-wetland,1,0,1,0.0,0.44084916,1,
238872,wetland,2,1,1,0.5,0.55645269,2,2024
238873,non-wetland,2,0,2,0.0,0.07691240349999999,2,
238879,wetland,5,4,1,0.8,0.759038254,3,"2022, 2023, 2024"
238881,non-wetland,1,0,1,0.0,0.39346027,1,
238889,non-wetland,1,0,1,0.0,5.2133215e-05,1,
238895,non-wetland,1,0,1,0.0,0.0366925,1,
238913,non-wetland,1,0,1,0.0,2.6954178e-05,1,
238914,non-wetland,5,0,5,0.0,0.13960725,1,
238924,non-wetland,2,0,2,0.0,0.13277172,1,
238929,wetland,29,25,4,0.8620689655172413,0.6206231848062069,5,"2021, 2024, 2025"
238930,wetland,357,266,91,0.7450980392156863,0.5975954536625042,9,"2015, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
238931,non-wetland,15,1,14,0.06666666666666667,0.08017660503083332,6,
238932,non-wetland,3,0,3,0.0,0.07520539133333333,2,
238933,non-wetland,1,0,1,0.0,0.0050719813,1,
238934,non-wetland,4,0,4,0.0,0.008495791525,2,
238942,non-wetland,1,0,1,0.0,0.0050196657,1,
238944,wetland,2,1,1,0.5,0.420248065,2,2021
238945,wetland,24,21,3,0.875,0.7145595775000001,7,"2017, 2020, 2021, 2023, 2024, 2025"
238946,non-wetland,1,0,1,0.0,0.0,1,
238947,wetland,77,22,55,0.2857142857142857,0.2967197463013312,8,2021
238948,wetland,58,11,47,0.1896551724137931,0.13245123501398276,5,"2020, 2022"
238949,non-wetland,4,0,4,0.0,0.01079734008,1,
238950,non-wetland,14,0,14,0.0,0.17470888115342856,4,
238951,non-wetland,63,0,63,0.0,0.08490416374428571,4,
238952,wetland,33,5,28,0.15151515151515152,0.14566928283042122,5,2023
238953,wetland,9,4,5,0.4444444444444444,0.32760716695644443,5,"2023, 2024"
238954,non-wetland,37,1,36,0.02702702702702703,0.11633614604227027,6,
238955,non-wetland,2,0,2,0.0,0.36212335500000004,2,
238958,non-wetland,1,0,1,0.0,0.060261905,1,
238968,non-wetland,1,0,1,0.0,0.44404572,1,
238969,non-wetland,5,0,5,0.0,0.23725058472000002,3,
238970,non-wetland,20,1,19,0.05,0.24114507935,4,
238971,non-wetland,1,0,1,0.0,0.24388294,1,
238972,non-wetland,2,0,2,0.0,0.020523109,1,
238975,non-wetland,19,0,19,0.0,0.011984213289421052,1,
238978,non-wetland,6,0,6,0.0,8.7950611e-05,2,
238979,non-wetland,1,0,1,0.0,0.030428572,1,
238981,non-wetland,3,0,3,0.0,0.17082017178273334,2,
238985,non-wetland,14,1,13,0.07142857142857142,0.28830541171,4,
238986,wetland,12,2,10,0.16666666666666666,0.25345048790166663,3,2025
238987,non-wetland,9,0,9,0.0,0.18690387889333335,4,
238988,wetland,6,1,5,0.16666666666666666,0.2041107640833333,3,2023
238994,non-wetland,2,0,2,0.0,0.21394292,1,
238996,wetland,3,1,2,0.3333333333333333,0.25163732843333336,3,2021
238998,non-wetland,1,0,1,0.0,0.0,1,
238999,wetland,2,2,0,1.0,0.69427155,2,"2023, 2025"
239001,non-wetland,2,0,2,0.0,0.0,2,
239002,non-wetland,5,0,5,0.0,0.02903598642,2,
239003,non-wetland,1,0,1,0.0,7.664623e-06,1,
239004,non-wetland,9,0,9,0.0,0.017756324362777777,3,
239005,non-wetland,37,1,36,0.02702702702702703,0.04799012185763784,8,
239065,non-wetland,3,0,3,0.0,0.0012756037,1,
239066,non-wetland,666,41,625,0.06156156156156156,0.1802862801468135,9,
239067,non-wetland,35,2,33,0.05714285714285714,0.136622202783,4,
239068,non-wetland,5,0,5,0.0,0.00967009402,1,
239070,wetland,11,1,10,0.09090909090909091,0.06250386530319091,3,2023
239071,non-wetland,1,0,1,0.0,0.0050660837,1,
239095,non-wetland,1,0,1,0.0,0.044876963,1,
239096,non-wetland,13,0,13,0.0,0.03652152800223077,3,
239097,non-wetland,29,0,29,0.0,0.006241306733134482,5,
239098,non-wetland,70,0,70,0.0,0.0009910861726600002,3,
239099,non-wetland,39,0,39,0.0,0.007577598746307692,4,
239212,wetland,22,9,13,0.4090909090909091,0.479096522,4,"2024, 2025"
239213,non-wetland,1,0,1,0.0,0.3782488,1,
239214,wetland,59,10,49,0.1694915254237288,0.27970627818644067,6,2007-2010
239215,wetland,13,4,9,0.3076923076923077,0.3136863849230769,3,"2019, 2024"
239217,wetland,5,5,0,1.0,0.6782489039999999,2,"2017, 2025"
239218,non-wetland,14,0,14,0.0,0.10123015171428572,4,
239219,non-wetland,6,0,6,0.0,0.072470925,2,
239221,non-wetland,12,0,12,0.0,0.054613750833333335,2,
239222,non-wetland,23,0,23,0.0,0.08027362359347825,5,
239223,non-wetland,63,0,63,0.0,0.03449549551434921,6,
239224,wetland,175,22,153,0.12571428571428572,0.18203322422185142,12,"2019, 2021"
239225,non-wetland,207,22,185,0.10628019323671498,0.17437795404909423,13,
239226,wetland,22,4,18,0.18181818181818182,0.19928915712636364,7,"2021, 2025"
239227,non-wetland,3,0,3,0.0,0.38593262666666667,2,
239228,wetland,3,3,0,1.0,0.7847225999999999,1,2025
239229,non-wetland,5,0,5,0.0,0.016761543,1,
239230,non-wetland,30,2,28,0.06666666666666667,0.10865677806666667,4,
239231,wetland,11,6,5,0.5454545454545454,0.5127091290909092,3,2023
239232,wetland,11,3,8,0.2727272727272727,0.2921433947272727,4,"2007-2010, 2024"
239233,wetland,21,3,18,0.14285714285714285,0.19191905490476188,5,2023
239234,wetland,161,41,120,0.2546583850931677,0.2984665576957143,10,"2017, 2019, 2020"
239235,wetland,23,5,18,0.21739130434782608,0.24772126136086955,5,2017
239236,non-wetland,101,11,90,0.10891089108910891,0.15882866496529702,6,
239237,non-wetland,54,0,54,0.0,0.06010760373740741,5,
239238,non-wetland,225,13,212,0.057777777777777775,0.07463239674926223,7,
239239,wetland,3,3,0,1.0,0.7385071,1,2023
239240,wetland,7,3,4,0.42857142857142855,0.3676560857142857,2,2023
239241,wetland,6,1,5,0.16666666666666666,0.3336253295,3,2022
239242,wetland,12,2,10,0.16666666666666666,0.1803972125,3,2025
239243,non-wetland,14,0,14,0.0,0.029002819714285717,3,
239244,non-wetland,22,0,22,0.0,0.06681899418181819,4,
239245,non-wetland,7,0,7,0.0,0.063372236,3,
239246,wetland,19,19,0,1.0,0.7987932868421053,4,"2019, 2021, 2023, 2024"
239247,wetland,6,2,4,0.3333333333333333,0.19636881585333332,2,2018
239248,wetland,7,3,4,0.42857142857142855,0.3101447557142857,3,2024
239249,non-wetland,2,0,2,0.0,0.025857609,1,
239250,non-wetland,4,0,4,0.0,0.23563097,1,
239253,wetland,3,3,0,1.0,0.8885369333333334,1,2023
239254,wetland,20,10,10,0.5,0.47039869045,5,2023
239255,non-wetland,21,0,21,0.0,0.0841507335904762,3,
239256,non-wetland,5,0,5,0.0,0.0,1,
239257,non-wetland,4,0,4,0.0,0.44050947,1,
239258,wetland,23,4,19,0.17391304347826086,0.24757246365217392,5,2019
239259,non-wetland,3,0,3,0.0,0.053267946255000004,1,
239262,non-wetland,9,0,9,0.0,0.00022159056666666666,1,
239263,non-wetland,4,0,4,0.0,0.0,1,
239265,non-wetland,1,0,1,0.0,0.19136494,1,
239268,non-wetland,5,0,5,0.0,0.14042918799999998,2,
239269,non-wetland,4,0,4,0.0,0.08931186511,2,
239272,non-wetland,8,0,8,0.0,0.23052567499999999,2,
239273,non-wetland,4,0,4,0.0,0.12315751750000001,3,
239274,non-wetland,7,0,7,0.0,0.229981929,3,
239275,non-wetland,27,0,27,0.0,0.09873628307259258,5,
239276,wetland,101,6,95,0.0594059405940594,0.108231359,9,2020
239277,wetland,249,23,226,0.09236947791164658,0.20077623691315663,13,2011-2012
239278,wetland,37,6,31,0.16216216216216217,0.24817510261621623,8,2021
239279,wetland,34,12,22,0.35294117647058826,0.3607103376176471,7,"2016, 2024"
239280,wetland,5,3,2,0.6,0.5703429179999999,2,2019
239281,wetland,45,31,14,0.6888888888888889,0.5635622319111111,11,"before 2000, 2007-2010, 2016, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
239282,wetland,317,51,266,0.1608832807570978,0.19944807786053154,13,2016
239283,wetland,1,1,0,1.0,0.80503786,1,before 2000
239285,wetland,9,4,5,0.4444444444444444,0.6006586244444444,2,2023
239286,wetland,3,2,1,0.6666666666666666,0.56629337,3,"2023, 2025"
239288,wetland,3,3,0,1.0,0.8005603999999998,1,2023
239289,wetland,9,8,1,0.8888888888888888,0.689276065,2,2023
239290,wetland,2,2,0,1.0,0.80457747,1,2023
239292,non-wetland,1,0,1,0.0,0.006666667,1,
239293,non-wetland,2,0,2,0.0,0.033809524,2,
239294,non-wetland,1,0,1,0.0,0.076014064,1,
239295,non-wetland,14,0,14,0.0,0.07572324885714286,3,
239299,non-wetland,1,0,1,0.0,0.051041827,1,
239300,non-wetland,7,0,7,0.0,0.14015910231428572,5,
239301,non-wetland,9,0,9,0.0,0.03694334650888889,5,
239302,non-wetland,3,0,3,0.0,0.20084362449333334,3,
239303,wetland,1,1,0,1.0,0.6451966,1,2020
239304,wetland,1,1,0,1.0,0.6664196,1,2020
239305,non-wetland,3,0,3,0.0,0.187506725,2,
239306,non-wetland,4,0,4,0.0,0.00242483451325,1,
239307,non-wetland,3,1,2,0.3333333333333333,0.23531813803333335,1,
239309,wetland,9,7,2,0.7777777777777778,0.6243064533333333,3,"before 2000, 2024"
239310,wetland,1,1,0,1.0,0.76068455,1,before 2000
239312,wetland,6,3,3,0.5,0.4465646493333333,4,"before 2000, 2025"
239316,wetland,3,2,1,0.6666666666666666,0.570934874,2,before 2000
239318,wetland,13,8,5,0.6153846153846154,0.4176673026923077,2,"2022, 2023"
239319,wetland,2,2,0,1.0,0.8248346,1,2022
239320,wetland,7,1,6,0.14285714285714285,0.10159492943051429,4,2023
239321,wetland,61,5,56,0.08196721311475409,0.12377640309983608,11,before 2000
239323,wetland,9,9,0,1.0,0.8383670666666666,2,"before 2000, 2023"
239324,wetland,4,4,0,1.0,0.74360098,3,"2020, 2021, 2023"
239325,wetland,6,3,3,0.5,0.5314744252583333,3,"2020, 2025"
239327,non-wetland,1,0,1,0.0,0.22777697,1,
239328,wetland,16,4,12,0.25,0.2687288451625,2,2024
239329,non-wetland,14,4,10,0.2857142857142857,0.2812904232571429,3,
239330,wetland,2,1,1,0.5,0.433852016,2,2022
239346,wetland,6,1,5,0.16666666666666666,0.33048759,2,2019
239350,non-wetland,3,0,3,0.0,0.09371463758666666,2,
239351,non-wetland,1,0,1,0.0,0.4205843,1,
239352,wetland,44,37,7,0.8409090909090909,0.6842509133561364,5,"2019, 2022, 2023, 2024, 2025"
239353,non-wetland,28,1,27,0.03571428571428571,0.10441205758128928,8,
239361,wetland,1,1,0,1.0,0.85321474,1,2025
239375,non-wetland,2,0,2,0.0,0.25496186,1,
239379,non-wetland,1,0,1,0.0,0.025237741,1,
239381,wetland,7,1,6,0.14285714285714285,0.15189185794814283,2,2020
239396,wetland,2,2,0,1.0,0.666812985,1,2025
239402,non-wetland,1,0,1,0.0,0.029806655,1,
239403,non-wetland,1,0,1,0.0,0.008333334,1,
239404,non-wetland,3,0,3,0.0,0.013962717,2,
239405,non-wetland,6,0,6,0.0,0.0235235025,1,
239406,non-wetland,6,1,5,0.16666666666666666,0.20459897233333335,4,
239407,non-wetland,20,1,19,0.05,0.1211080169425,6,
239408,non-wetland,12,0,12,0.0,0.06892195431666666,4,
239409,non-wetland,27,0,27,0.0,0.008737124407507409,3,
239410,non-wetland,4,0,4,0.0,0.024,1,
239412,non-wetland,2,0,2,0.0,0.19056712,1,
239413,non-wetland,18,1,17,0.05555555555555555,0.07111528420561111,6,
239414,non-wetland,52,5,47,0.09615384615384616,0.12368208565301922,7,
239425,non-wetland,1,0,1,0.0,0.0033333334,1,
239429,non-wetland,1,0,1,0.0,1.6291951e-06,1,
239444,wetland,27,15,12,0.5555555555555556,0.5024729345555555,3,2022
239445,non-wetland,76,0,76,0.0,0.052346062513078946,5,
239446,non-wetland,23,3,20,0.13043478260869565,0.22446716104347827,3,
239447,non-wetland,31,0,31,0.0,0.10100511968516128,4,
239448,wetland,2,2,0,1.0,0.8005103,1,2020
239449,non-wetland,1,0,1,0.0,0.06259524,1,
239454,non-wetland,13,0,13,0.0,0.04807599815384615,6,
239455,non-wetland,39,0,39,0.0,0.02751309080243846,6,
239456,non-wetland,3,0,3,0.0,0.04041627722333333,1,
239457,non-wetland,1,0,1,0.0,3.1746033e-05,1,
239459,wetland,2,2,0,1.0,0.74705495,1,2014
239460,non-wetland,5,0,5,0.0,0.143794012,2,
239461,wetland,1,1,0,1.0,0.65512645,1,2025
239462,wetland,6,2,4,0.3333333333333333,0.3683270655,3,2017
239463,wetland,7,1,6,0.14285714285714285,0.20834428328571428,4,2025
239464,non-wetland,14,3,11,0.21428571428571427,0.36681343703642855,4,
239465,wetland,3,3,0,1.0,0.7193267733333334,1,2025
239466,wetland,10,1,9,0.1,0.17737591299,3,2015
239474,non-wetland,52,0,52,0.0,0.019978514410817307,4,
239475,non-wetland,14,0,14,0.0,0.025667338096142855,4,
239479,non-wetland,2,0,2,0.0,0.044522177,1,
239482,non-wetland,1,0,1,0.0,0.107291915,1,
239483,non-wetland,12,0,12,0.0,0.036903738440833334,2,
239484,non-wetland,7,1,6,0.14285714285714285,0.16100193804892857,2,
239485,non-wetland,6,0,6,0.0,0.063964482151,1,
239486,non-wetland,2,0,2,0.0,0.07147981348,2,
239487,non-wetland,2,0,2,0.0,0.089025211031,1,
239488,non-wetland,1,0,1,0.0,0.22847092,1,
239491,non-wetland,2,0,2,0.0,0.0625,1,
239492,wetland,2,1,1,0.5,0.54082036,1,2025
239493,wetland,2,2,0,1.0,0.8145733,1,2025
239506,wetland,1,1,0,1.0,0.8970516,1,2025
239509,non-wetland,1,0,1,0.0,0.00041655512,1,
239510,wetland,2,1,1,0.5,0.2939487205,1,2025
239518,non-wetland,1,0,1,0.0,0.0001958322,1,
239519,non-wetland,4,0,4,0.0,0.009195001557375,4,
239520,wetland,4,2,2,0.5,0.506459735,4,"before 2000, 2023"
239521,non-wetland,2,0,2,0.0,0.046747250000000004,1,
239522,non-wetland,1,0,1,0.0,0.007152594,1,
239523,wetland,5,1,4,0.2,0.2663951978,3,before 2000
239531,non-wetland,1,0,1,0.0,0.034920637,1,
239532,non-wetland,5,0,5,0.0,0.059202620399999996,3,
239538,non-wetland,1,0,1,0.0,1.2339585e-06,1,
239539,non-wetland,1,0,1,0.0,0.016945863,1,
239553,non-wetland,2,0,2,0.0,0.0,1,
239556,non-wetland,3,0,3,0.0,0.006761363699999999,1,
239571,non-wetland,1,0,1,0.0,0.1345399,1,
239572,non-wetland,1,0,1,0.0,0.0033333334,1,
239577,non-wetland,1,0,1,0.0,0.12951562,1,
239579,non-wetland,3,0,3,0.0,0.03790071,2,
239580,non-wetland,33,3,30,0.09090909090909091,0.1326078897236909,6,
239581,wetland,212,11,201,0.05188679245283019,0.06819081156599528,13,2014
239582,non-wetland,34,1,33,0.029411764705882353,0.07146803436048531,9,
239583,non-wetland,26,0,26,0.0,0.06056333559513461,6,
239584,non-wetland,302,0,302,0.0,0.010125348438855961,7,
239585,non-wetland,76,0,76,0.0,0.007260833515934211,5,
239586,non-wetland,1,0,1,0.0,0.02362937,1,
239587,non-wetland,18,0,18,0.0,0.020383370009566668,4,
239588,non-wetland,258,1,257,0.003875968992248062,0.014245650529260854,7,
239589,wetland,2,1,1,0.5,0.31914872,2,2021
239592,non-wetland,1,0,1,0.0,0.24968389,1,
239593,non-wetland,3,0,3,0.0,0.17387473499999997,2,
239595,non-wetland,1,0,1,0.0,1.9665684e-05,1,
239596,non-wetland,3,0,3,0.0,0.08902927006503332,2,
239597,non-wetland,191,23,168,0.12041884816753927,0.20587642033876283,8,
239598,wetland,17,9,8,0.5294117647058824,0.37514371524235296,7,"2020, 2022, 2023"
239599,wetland,2,2,0,1.0,0.71449043,1,2024
239600,non-wetland,1,0,1,0.0,0.08125941,1,
239601,non-wetland,1,0,1,0.0,0.003340999,1,
239602,non-wetland,1,0,1,0.0,0.087,1,
239603,non-wetland,12,0,12,0.0,0.027292545796666665,4,
239604,wetland,129,17,112,0.13178294573643412,0.15893276645005505,10,2025
239605,wetland,63,11,52,0.1746031746031746,0.1607213808507222,8,"2020, 2023"
239606,wetland,6,2,4,0.3333333333333333,0.292669399,3,2025
239607,non-wetland,7,0,7,0.0,0.14909822285714286,3,
239608,wetland,4,3,1,0.75,0.523670445,2,2023
239609,non-wetland,1,0,1,0.0,0.00015625,1,
239616,non-wetland,3,0,3,0.0,0.0005396355599999999,1,
239617,non-wetland,4,0,4,0.0,0.038541667,1,
239619,non-wetland,1,0,1,0.0,0.011921507,1,
239621,non-wetland,1,0,1,0.0,0.021054966,1,
239623,non-wetland,10,0,10,0.0,0.0055568854675,5,
239624,wetland,3,1,2,0.3333333333333333,0.26162905639999995,2,2023
239629,non-wetland,1,0,1,0.0,0.16612881,1,
239630,non-wetland,1,0,1,0.0,0.36814907,1,
239634,non-wetland,1,0,1,0.0,0.21388102,1,
239635,non-wetland,4,0,4,0.0,0.22485062249999999,2,
239636,non-wetland,1,0,1,0.0,0.0999487,1,
239638,wetland,9,2,7,0.2222222222222222,0.4092846755555556,4,2025
239644,non-wetland,5,0,5,0.0,0.26713887,1,
239648,non-wetland,7,1,6,0.14285714285714285,0.18648210794,2,
239649,wetland,3,2,1,0.6666666666666666,0.6337632666666667,3,"2023, 2025"
239650,non-wetland,1,0,1,0.0,0.39190745,1,
239652,non-wetland,45,0,45,0.0,0.02762830462745778,3,
239655,non-wetland,1,0,1,0.0,0.00020725389,1,
239656,non-wetland,3,0,3,0.0,0.22786263333333334,1,
23966,non-wetland,1,0,1,0.0,0.11274983,1,
239715,wetland,7,4,3,0.5714285714285714,0.49128657542857146,2,2023
239717,non-wetland,1,0,1,0.0,0.029208334,1,
239718,non-wetland,6,0,6,0.0,0.0215184668,2,
239719,non-wetland,1,0,1,0.0,0.028397629,1,
239739,non-wetland,2,0,2,0.0,4.0192925e-05,1,
239747,non-wetland,579,0,579,0.0,0.003069481172042314,9,
239748,non-wetland,26,0,26,0.0,0.002399320785692308,5,
239749,non-wetland,107,0,107,0.0,0.00221881685873271,3,
239758,non-wetland,4,0,4,0.0,4.200913e-05,1,
239759,non-wetland,1,0,1,0.0,0.0,1,
239859,wetland,10,10,0,1.0,0.727057384,2,"2023, 2025"
239860,non-wetland,4,0,4,0.0,0.0005,1,
239861,non-wetland,1,0,1,0.0,0.14359523,1,
239862,non-wetland,7,0,7,0.0,0.2677476614285715,2,
239863,non-wetland,23,0,23,0.0,0.0724072635652174,4,
239865,non-wetland,3,0,3,0.0,0.16627613666666666,2,
239869,non-wetland,22,0,22,0.0,0.13005635354545453,4,
239871,non-wetland,1,0,1,0.0,0.16572568,1,
239872,non-wetland,16,0,16,0.0,0.0834192525,3,
239873,non-wetland,17,0,17,0.0,0.041943150235294116,4,
239874,non-wetland,181,3,178,0.016574585635359115,0.07662398683592873,15,
239875,non-wetland,109,1,108,0.009174311926605505,0.08255021540624771,8,
239876,non-wetland,86,3,83,0.03488372093023256,0.10487126544546513,7,
239877,non-wetland,8,0,8,0.0,0.085985332375,2,
239878,non-wetland,15,0,15,0.0,0.016280832306666666,4,
239879,non-wetland,73,3,70,0.0410958904109589,0.19998799841095888,6,
239880,wetland,24,2,22,0.08333333333333333,0.09656850141250001,4,2023
239881,wetland,6,3,3,0.5,0.6137034166666667,1,2023
239882,non-wetland,13,0,13,0.0,0.019735776549230772,3,
239883,non-wetland,18,2,16,0.1111111111111111,0.10270624917777776,2,
239884,wetland,303,73,230,0.24092409240924093,0.32768259062950494,16,"2007-2010, 2011-2012, 2013, 2014, 2015, 2016, 2017, 2018, 2021"
239885,wetland,130,11,119,0.08461538461538462,0.17377854795973077,11,2017
239886,wetland,106,13,93,0.12264150943396226,0.12924576817075473,9,2016
239887,non-wetland,126,4,122,0.031746031746031744,0.07494654826698413,9,
239888,wetland,129,19,110,0.14728682170542637,0.1721909763139535,8,"2016, 2021"
239889,wetland,1274,60,1214,0.04709576138147567,0.10764497488238446,12,"before 2000, 2014"
239890,wetland,42,9,33,0.21428571428571427,0.3543540135433333,6,"2018, 2023"
239891,non-wetland,12,1,11,0.08333333333333333,0.18858039133333335,3,
239892,wetland,6,3,3,0.5,0.5430665516666667,1,2023
239894,non-wetland,23,3,20,0.13043478260869565,0.33007278704347826,4,
239895,wetland,6,2,4,0.3333333333333333,0.34326459499999995,2,2023
239896,non-wetland,8,0,8,0.0,0.039616612375,1,
239897,non-wetland,10,1,9,0.1,0.269740384,2,
239898,non-wetland,7,2,5,0.2857142857142857,0.289166069,1,
239899,wetland,3,1,2,0.3333333333333333,0.34529004399999996,2,2024
239901,non-wetland,6,0,6,0.0,0.013457149,1,
239902,non-wetland,7,0,7,0.0,0.010833333571428572,1,
239903,non-wetland,5,0,5,0.0,0.070717222,2,
239904,wetland,2,2,0,1.0,0.7902220499999999,2,"2019, 2023"
239905,non-wetland,7,0,7,0.0,0.062119808428571434,2,
239906,non-wetland,5,0,5,0.0,0.04358632,1,
239907,wetland,8,4,4,0.5,0.444054073655,2,2025
239909,wetland,23,12,11,0.5217391304347826,0.4199944056521739,4,"2017, 2023"
239910,non-wetland,4,0,4,0.0,0.1077063485,1,
239911,non-wetland,5,0,5,0.0,0.01897693,1,
239912,non-wetland,1,0,1,0.0,9.6978765e-05,1,
239913,non-wetland,1,0,1,0.0,0.00027191348,1,
239914,non-wetland,5,0,5,0.0,0.247059922,2,
239915,wetland,46,2,44,0.043478260869565216,0.19439600943913043,9,2017
239916,non-wetland,6,0,6,0.0,0.15176786333333334,2,
239917,non-wetland,12,0,12,0.0,0.22782832483333335,4,
239919,non-wetland,1,0,1,0.0,0.43018323,1,
239920,non-wetland,1,0,1,0.0,0.39900228,1,
239921,wetland,279,72,207,0.25806451612903225,0.32105519424539425,15,"2013, 2023, 2025"
239922,non-wetland,6,0,6,0.0,0.07960524249999999,2,
239923,non-wetland,2,0,2,0.0,0.0610476185,2,
239924,wetland,39,2,37,0.05128205128205128,0.14847165821435895,4,2022
239925,non-wetland,68,3,65,0.04411764705882353,0.17960671339461765,5,
239926,wetland,83,8,75,0.0963855421686747,0.1509206231807229,9,2018
239927,wetland,8,7,1,0.875,0.7471094175,2,2024
239928,wetland,4,4,0,1.0,0.8547706749999999,2,"2022, 2024"
239929,non-wetland,2,0,2,0.0,0.111880955,1,
239930,non-wetland,1,0,1,0.0,0.12548773,1,
239931,non-wetland,2,0,2,0.0,0.077996634,1,
239932,wetland,2,1,1,0.5,0.417529095,2,2025
239933,wetland,6,4,2,0.6666666666666666,0.5909112916666667,3,2024
239934,non-wetland,3,0,3,0.0,0.11509151,1,
239939,wetland,4,4,0,1.0,0.8943942,1,2023
239940,wetland,14,12,2,0.8571428571428571,0.7597856492857142,1,2023
239941,wetland,30,26,4,0.8666666666666667,0.7102744474,1,2023
239944,wetland,22,2,20,0.09090909090909091,0.11120531749136364,5,2017
239945,non-wetland,1,0,1,0.0,0.36661226,1,
239946,non-wetland,4,0,4,0.0,0.108680460325,2,
239948,non-wetland,1,0,1,0.0,0.3930601,1,
239949,wetland,2,1,1,0.5,0.40126189999999995,1,2021
239950,non-wetland,1,0,1,0.0,8.561847e-05,1,
239951,non-wetland,105,1,104,0.009523809523809525,0.04182050694189524,7,
239952,non-wetland,3,0,3,0.0,0.0575,1,
239953,non-wetland,6,0,6,0.0,0.08095176707166667,2,
